,_id,ltable_id,rtable_id,ltable_Song_Name,ltable_Artist_Name,ltable_Genre,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Genre,rtable_Released,label
805,805,2447,55489,silent night,johnny cash,"holiday , music , country , christmas",2007,silent night,nat king cole,jazz,1962,-1
806,806,3176,11279,silent night,the temptations,"holiday , music , christmas : pop",2008,silent night,sinéad o'connor,pop,1991,-1
807,807,3176,21153,silent night,the temptations,"holiday , music , christmas : pop",2008,silent night,the louvin brothers,country,1961,-1
808,808,3176,55475,silent night,the temptations,"holiday , music , christmas : pop",2008,silent night,bing crosby,jazz,1962,-1
809,809,3176,55489,silent night,the temptations,"holiday , music , christmas : pop",2008,silent night,nat king cole,jazz,1962,-1
810,810,3178,11279,silent night,johnny cash,"holiday , music , country , christmas",2007,silent night,sinéad o'connor,pop,1991,-1
811,811,3178,21153,silent night,johnny cash,"holiday , music , country , christmas",2007,silent night,the louvin brothers,country,1961,-1
812,812,3178,55475,silent night,johnny cash,"holiday , music , country , christmas",2007,silent night,bing crosby,jazz,1962,-1
813,813,3178,55489,silent night,johnny cash,"holiday , music , country , christmas",2007,silent night,nat king cole,jazz,1962,-1
814,814,5826,11279,silent night,justin bieber,"holiday , music , christmas , pop , teen pop , rock",2011,silent night,sinéad o'connor,pop,1991,-1
815,815,5826,21153,silent night,justin bieber,"holiday , music , christmas , pop , teen pop , rock",2011,silent night,the louvin brothers,country,1961,-1
816,816,5826,55475,silent night,justin bieber,"holiday , music , christmas , pop , teen pop , rock",2011,silent night,bing crosby,jazz,1962,-1
817,817,5826,55489,silent night,justin bieber,"holiday , music , christmas , pop , teen pop , rock",2011,silent night,nat king cole,jazz,1962,-1
818,818,2510,7881,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,the tubes,pop,1981,-1
819,819,2510,18497,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,5 seconds of summer,pop,2014,-1
820,820,2511,7881,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,the tubes,pop,1981,-1
821,821,2511,18497,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,5 seconds of summer,pop,2014,-1
822,822,2515,7881,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,the tubes,pop,1981,-1
823,823,2515,18497,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,5 seconds of summer,pop,2014,-1
824,824,2516,7881,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,the tubes,pop,1981,-1
825,825,2516,18497,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,5 seconds of summer,pop,2014,-1
826,826,2517,7881,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,the tubes,pop,1981,-1
827,827,2517,18497,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,5 seconds of summer,pop,2014,-1
828,828,2520,7881,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,the tubes,pop,1981,-1
829,829,2520,18497,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,5 seconds of summer,pop,2014,-1
830,830,2524,7881,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,the tubes,pop,1981,-1
831,831,2524,18497,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,5 seconds of summer,pop,2014,-1
832,832,2529,7881,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,the tubes,pop,1981,-1
833,833,2529,18497,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,5 seconds of summer,pop,2014,-1
834,834,2542,7881,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,the tubes,pop,1981,-1
835,835,2542,18497,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,5 seconds of summer,pop,2014,-1
836,836,2543,7881,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,the tubes,pop,1981,-1
837,837,2543,18497,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,5 seconds of summer,pop,2014,-1
838,838,2544,7881,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,the tubes,pop,1981,-1
839,839,2544,18497,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,5 seconds of summer,pop,2014,-1
840,840,2553,7881,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,the tubes,pop,1981,-1
841,841,2553,18497,amnesia,5 seconds of summer,"pop , music , teen pop , rock , alternative , punk",2014,amnesia,5 seconds of summer,pop,2014,-1
842,842,2594,11082,daydream,tori kelly,"pop , music , r&b / soul , contemporary r&b , rock",2013,daydream,the smashing pumpkins,pop,1991,-1
843,843,2595,11082,daydream,tori kelly,"pop , music , r&b / soul , contemporary r&b , rock",2013,daydream,the smashing pumpkins,pop,1991,-1
844,844,2603,11082,daydream,tori kelly,"pop , music , r&b / soul , contemporary r&b , rock",2013,daydream,the smashing pumpkins,pop,1991,-1
845,845,2610,11082,daydream,tori kelly,"pop , music , r&b / soul , contemporary r&b , rock",2013,daydream,the smashing pumpkins,pop,1991,-1
846,846,2614,11082,daydream,tori kelly,"pop , music , r&b / soul , contemporary r&b , rock",2013,daydream,the smashing pumpkins,pop,1991,-1
847,847,2619,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
848,848,2620,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
849,849,2621,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
850,850,2623,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
851,851,2625,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
852,852,2626,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
853,853,2627,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
854,854,2628,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
855,855,2666,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
856,856,2667,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
857,857,2670,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
858,858,2671,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
859,859,2672,31337,silver and gold,little big town,"country , music , honky tonk , contemporary country",2014,silver and gold,brooks & dunn,country,1994,-1
860,860,2687,18936,history,lauren alaina,"country , music",2015,history,one direction,pop,2015,-1
861,861,2776,490,take your time,sam hunt,"country , music",2015,take your time,buddy holly,pop,1958,-1
862,862,2776,24866,take your time,sam hunt,"country , music",2015,take your time,lynyrd skynyrd,country,1974,-1
863,863,2776,26024,take your time,sam hunt,"country , music",2015,take your time,jefferson starship,country,1978,-1
864,864,2776,51237,take your time,sam hunt,"country , music",2015,take your time,al green,blues,2008,-1
865,865,2776,59841,take your time,sam hunt,"country , music",2015,take your time,pete rock,jazz,1998,-1
866,866,2920,4,i believe,yolanda adams,"soundtrack , music",2003,i believe,frankie laine,pop,1950,-1
867,867,2920,9380,i believe,yolanda adams,"soundtrack , music",2003,i believe,tears for fears,pop,1985,-1
868,868,2920,9543,i believe,yolanda adams,"soundtrack , music",2003,i believe,r.e.m.,pop,1986,-1
869,869,2920,12533,i believe,yolanda adams,"soundtrack , music",2003,i believe,blessid union of souls,pop,1995,-1
870,870,2920,14507,i believe,yolanda adams,"soundtrack , music",2003,i believe,aventura,pop,2002,-1
871,871,2920,20281,i believe,yolanda adams,"soundtrack , music",2003,i believe,jonas brothers,pop,2019,-1
872,872,2920,21944,i believe,yolanda adams,"soundtrack , music",2003,i believe,tammy wynette,country,1964,-1
873,873,2920,23893,i believe,yolanda adams,"soundtrack , music",2003,i believe,dolly parton,country,1971,-1
874,874,2920,30309,i believe,yolanda adams,"soundtrack , music",2003,i believe,diamond rio,country,1991,-1
875,875,2920,66420,i believe,yolanda adams,"soundtrack , music",2003,i believe,dennis brown,reggae,1999,-1
876,876,2920,68079,i believe,yolanda adams,"soundtrack , music",2003,i believe,three legged fox,reggae,2009,-1
877,877,2920,69172,i believe,yolanda adams,"soundtrack , music",2003,i believe,soja,reggae,2014,-1
878,878,2983,80114,kids,style of eye,"dance , music , electronic",2014,kids,onerepublic,rock,2016,-1
879,879,3148,16034,how deep is your love,calvin harris & disciples,"dance , music , rock",2015,how deep is your love,the bird and the bee,pop,2007,-1
880,880,3148,72767,how deep is your love,calvin harris & disciples,"dance , music , rock",2015,how deep is your love,bee gees,rock,1977,-1
881,881,3162,558,blue christmas,elvis presley,"holiday , music , country , country gospel , pop , christian & gospel , gospel , southern gospel , traditional gospel , rock , rock & roll , christmas",2012,blue christmas,johnny mathis,pop,1958,-1
882,882,3162,2022,blue christmas,elvis presley,"holiday , music , country , country gospel , pop , christian & gospel , gospel , southern gospel , traditional gospel , rock , rock & roll , christmas",2012,blue christmas,the beach boys,pop,1964,-1
883,883,3162,21678,blue christmas,elvis presley,"holiday , music , country , country gospel , pop , christian & gospel , gospel , southern gospel , traditional gospel , rock , rock & roll , christmas",2012,blue christmas,johnny cash,country,1963,-1
884,884,3162,55919,blue christmas,elvis presley,"holiday , music , country , country gospel , pop , christian & gospel , gospel , southern gospel , traditional gospel , rock , rock & roll , christmas",2012,blue christmas,dean martin,jazz,1966,-1
885,885,3169,1706,o holy night,nicole scherzinger,"holiday , music",2013,o holy night,andy williams,pop,1963,-1
886,886,3169,12053,o holy night,nicole scherzinger,"holiday , music",2013,o holy night,mariah carey,pop,1994,-1
887,887,3169,55482,o holy night,nicole scherzinger,"holiday , music",2013,o holy night,nat king cole,jazz,1962,-1
888,888,3169,55965,o holy night,nicole scherzinger,"holiday , music",2013,o holy night,ella fitzgerald,jazz,1967,-1
889,889,3217,491,winter wonderland,tony bennett & lady gaga,"holiday , music , christmas , vocal , traditional pop , jazz , vocal jazz , vocal pop",2014,winter wonderland,johnny mathis,pop,1958,-1
890,890,3217,741,winter wonderland,tony bennett & lady gaga,"holiday , music , christmas , vocal , traditional pop , jazz , vocal jazz , vocal pop",2014,winter wonderland,connie francis,pop,1959,-1
891,891,3217,1986,winter wonderland,tony bennett & lady gaga,"holiday , music , christmas , vocal , traditional pop , jazz , vocal jazz , vocal pop",2014,winter wonderland,darlene love,pop,1963,-1
892,892,3217,27998,winter wonderland,tony bennett & lady gaga,"holiday , music , christmas , vocal , traditional pop , jazz , vocal jazz , vocal pop",2014,winter wonderland,barbara mandrell,country,1984,-1
